policy_id,customer_id,policy_number,product_type,start_date,end_date,premium_amount,status
11729,961,POL-00011729,Life,2025-01-12,2026-04-22,267.53,Lapsed
11730,1907,POL-00011730,Auto,2023-08-11,2024-09-08,472.48,Active
11731,3508,POL-00011731,Life,2024-07-29,2028-11-16,238.01,Lapsed
11732,5747,POL-00011732,Life,2024-10-01,2026-09-21,129.99,Cancelled
11733,5935,POL-00011733,Auto,2023-11-28,2026-08-05,179.92,Lapsed
11734,305,POL-00011734,Life,2024-10-05,2027-05-17,290.22,Cancelled
11735,6471,POL-00011735,Auto,2024-08-21,2028-06-01,177.9,Lapsed
11736,5181,POL-00011736,Health,2024-11-18,2026-08-11,244.52,Active
11737,7105,POL-00011737,Auto,2025-11-16,2029-09-19,311.43,Lapsed
11738,3835,POL-00011738,Auto,2024-08-30,2027-08-27,484.77,Cancelled
11739,575,POL-00011739,Health,2025-07-21,2028-12-04,246.91,Lapsed
11740,3524,POL-00011740,Home,2023-04-19,2024-05-01,304.98,Cancelled
11741,7480,POL-00011741,Auto,2024-10-21,2027-09-11,405.25,Active
11742,3269,POL-00011742,Home,2025-12-18,,488.34,Lapsed
11743,3725,POL-00011743,Auto,2024-02-17,2027-10-06,376.32,Cancelled
11744,7977,POL-00011744,Life,2025-07-26,2028-12-07,362.97,Active
11745,8209,POL-00011745,Life,2024-08-03,2027-01-12,59.11,Active
11746,6410,POL-00011746,Auto,2024-12-21,2026-03-30,105.06,Cancelled
11747,8532,POL-00011747,Life,2024-05-02,2026-03-09,221.5,Active
11748,3409,POL-00011748,Auto,2025-01-24,,366.22,Cancelled
11749,5513,POL-00011749,Health,2024-03-12,2029-01-18,296.61,Lapsed
11750,2311,POL-00011750,Auto,2025-09-25,2028-05-11,110.5,Cancelled
11751,1437,POL-00011751,Auto,2025-07-03,2028-09-13,443.67,Active
11752,7699,POL-00011752,Home,2025-12-27,2028-09-08,70.79,Cancelled
11753,8942,POL-00011753,Auto,2024-05-23,2027-11-06,414.73,Lapsed
11754,4197,POL-00011754,Auto,2024-10-29,2026-03-30,419.73,Cancelled
11755,2070,POL-00011755,Health,2024-07-25,,210.12,Cancelled
11756,1692,POL-00011756,Home,2025-05-15,2029-09-04,171.78,Active
11757,8821,POL-00011757,Home,2023-09-01,2028-07-31,148.52,Active
11758,9768,POL-00011758,Life,2025-08-04,2028-09-02,251.01,Active
11759,8717,POL-00011759,Health,2024-09-21,2026-10-29,192.8,Lapsed
11760,7742,POL-00011760,Home,2025-12-07,2028-07-13,199.8,Active
11761,5100,POL-00011761,Health,2025-03-21,,168.86,Cancelled
11762,7460,POL-00011762,Home,2024-07-14,,359.62,Cancelled
11763,8847,POL-00011763,Auto,2025-04-17,2027-01-04,161.5,Lapsed
11764,7262,POL-00011764,Auto,2024-08-24,2026-04-01,199.2,Lapsed
11765,2617,POL-00011765,Home,2023-07-07,2027-10-25,357.54,Lapsed
11766,7407,POL-00011766,Auto,2024-07-26,2026-02-21,162.72,Cancelled
11767,5509,POL-00011767,Health,2025-09-01,,227.66,Active
11768,2472,POL-00011768,Home,2023-04-05,2024-06-09,229.32,Active
11769,8287,POL-00011769,Health,2024-12-27,2027-11-21,474.12,Cancelled
11770,8209,POL-00011770,Life,2024-08-24,,57.0,Active
11771,1112,POL-00011771,Auto,2025-07-14,2030-05-17,318.61,Lapsed
11772,9678,POL-00011772,Life,2024-04-10,2029-04-03,52.05,Cancelled
11773,9361,POL-00011773,Health,2026-01-07,2030-09-18,487.33,Cancelled
11774,7246,POL-00011774,Home,2024-06-04,2028-08-06,383.3,Lapsed
11775,8807,POL-00011775,Home,2025-08-26,2026-10-30,440.6,Cancelled
11776,8093,POL-00011776,Auto,2024-11-15,2029-01-19,269.1,Cancelled
11777,8742,POL-00011777,Home,2024-06-11,2028-03-30,346.51,Cancelled
11778,9445,POL-00011778,Home,2026-01-28,2030-12-30,159.49,Active
11779,216,POL-00011779,Auto,2025-09-26,2027-10-18,231.72,Active
11780,4596,POL-00011780,Auto,2024-08-15,2026-09-10,86.78,Lapsed
11781,2456,POL-00011781,Health,2023-07-15,2026-10-01,266.81,Lapsed
11782,5267,POL-00011782,Health,2024-12-19,2027-01-18,377.32,Active
11783,2369,POL-00011783,Life,2025-05-02,,187.31,Lapsed
11784,7636,POL-00011784,Life,2024-01-18,2028-02-29,429.11,Active
11785,6134,POL-00011785,Life,2025-11-11,2028-06-20,131.44,Active
11786,2091,POL-00011786,Home,2025-11-27,2028-02-22,347.82,Active
11787,4853,POL-00011787,Home,2025-11-13,2028-06-17,136.64,Cancelled
11788,8418,POL-00011788,Auto,2023-06-14,2025-10-29,459.65,Lapsed
11789,2919,POL-00011789,Life,2024-08-22,2028-08-22,298.48,Lapsed
11790,522,POL-00011790,Health,2024-12-03,2028-04-09,192.43,Active
11791,8666,POL-00011791,Life,2025-11-24,2029-07-04,191.68,Active
11792,2881,POL-00011792,Home,2023-07-12,,111.71,Lapsed
11793,9345,POL-00011793,Auto,2023-04-04,2024-04-14,129.79,Active
11794,2460,POL-00011794,Life,2024-08-03,2025-10-14,153.91,Cancelled
11795,1378,POL-00011795,Home,2025-12-03,2027-12-28,258.78,Active
11796,976,POL-00011796,Health,2024-09-14,2025-10-05,327.24,Lapsed
11797,4551,POL-00011797,Home,2023-06-06,2025-09-20,302.16,Lapsed
11798,5352,POL-00011798,Life,2024-03-24,,332.29,Active
11799,2872,POL-00011799,Auto,2025-01-14,,368.42,Cancelled
11800,2186,POL-00011800,Home,2025-01-19,2027-09-24,170.31,Cancelled
11801,9708,POL-00011801,Auto,2025-12-19,2030-06-27,222.57,Active
11802,3,POL-00011802,Life,2025-03-14,2028-12-03,74.63,Active
11803,9483,POL-00011803,Home,2024-06-21,2025-06-24,414.4,Lapsed
11804,4492,POL-00011804,Auto,2024-03-24,2025-11-02,485.75,Active
11805,8344,POL-00011805,Home,2024-05-22,,179.36,Active
11806,2705,POL-00011806,Life,2025-06-17,,61.48,Active
11807,2931,POL-00011807,Home,2024-02-22,2026-01-10,374.55,Active
11808,3561,POL-00011808,Home,2025-03-18,2029-03-28,191.61,Cancelled
11809,1973,POL-00011809,Life,2024-11-24,2028-09-02,155.05,Active
11810,2820,POL-00011810,Home,2024-08-31,,170.95,Cancelled
11811,1390,POL-00011811,Health,2025-04-27,2026-08-12,360.69,Active
11812,9826,POL-00011812,Life,2024-01-19,2025-11-04,483.76,Active
11813,5385,POL-00011813,Health,2025-03-11,2027-11-09,499.99,Active
11814,8851,POL-00011814,Auto,2025-05-23,2030-01-19,439.23,Cancelled
11815,5304,POL-00011815,Auto,2026-01-05,2030-06-25,341.45,Cancelled
11816,2002,POL-00011816,Health,2025-05-28,2029-06-01,440.97,Lapsed
11817,6662,POL-00011817,Home,2025-05-20,,97.75,Cancelled
11818,1681,POL-00011818,Auto,2024-07-15,2026-09-16,379.23,Lapsed
11819,7306,POL-00011819,Auto,2025-01-05,,181.57,Active
11820,4943,POL-00011820,Home,2024-06-10,2027-09-20,168.07,Lapsed
11821,6234,POL-00011821,Home,2024-01-26,2025-03-26,333.4,Cancelled
11822,8964,POL-00011822,Home,2023-12-21,2028-12-03,272.65,Lapsed
11823,6031,POL-00011823,Home,2024-03-20,2028-12-17,303.4,Active
11824,9993,POL-00011824,Health,2025-09-20,,493.78,Cancelled
11825,2069,POL-00011825,Auto,2025-05-18,2029-12-13,191.93,Lapsed
11826,6751,POL-00011826,Health,2024-09-19,2026-03-31,446.16,Lapsed
11827,7286,POL-00011827,Auto,2024-07-26,2026-05-13,258.76,Cancelled
11828,5091,POL-00011828,Life,2025-03-19,2026-10-03,152.73,Lapsed
11829,9446,POL-00011829,Health,2024-09-19,,409.02,Active
11830,2705,POL-00011830,Life,2023-06-14,2027-09-20,254.57,Active
11831,7507,POL-00011831,Home,2023-08-10,,300.27,Cancelled
11832,8349,POL-00011832,Health,2024-05-02,2027-10-13,422.36,Cancelled
11833,2998,POL-00011833,Auto,2024-12-13,2026-09-18,418.65,Active
11834,8899,POL-00011834,Life,2025-01-22,2027-07-25,56.3,Lapsed
11835,1513,POL-00011835,Health,2023-07-03,2027-06-01,345.46,Lapsed
11836,996,POL-00011836,Auto,2025-02-08,2028-07-11,386.81,Active
11837,2720,POL-00011837,Life,2025-11-16,2028-05-05,283.26,Cancelled
11838,293,POL-00011838,Health,2024-06-14,,199.55,Cancelled
11839,9992,POL-00011839,Home,2025-04-10,2029-05-08,79.24,Lapsed
11840,584,POL-00011840,Life,2024-01-01,2027-06-08,185.5,Lapsed
11841,1575,POL-00011841,Health,2023-06-22,,105.73,Lapsed
11842,9231,POL-00011842,Auto,2023-12-26,2026-05-08,150.27,Lapsed
11843,3692,POL-00011843,Home,2023-08-11,2025-10-10,59.41,Cancelled
11844,2267,POL-00011844,Health,2024-08-12,2028-06-11,279.45,Active
11845,3431,POL-00011845,Auto,2025-07-10,,370.48,Active
11846,8248,POL-00011846,Life,2024-05-06,2025-08-02,339.2,Lapsed
11847,4240,POL-00011847,Life,2024-09-08,2025-09-27,491.98,Lapsed
11848,4186,POL-00011848,Auto,2024-10-13,2027-10-16,246.7,Cancelled
11849,5974,POL-00011849,Auto,2024-01-31,2027-09-21,386.1,Cancelled
11850,3993,POL-00011850,Life,2023-06-18,2025-11-13,494.81,Lapsed
11851,4929,POL-00011851,Home,2025-03-03,2026-04-07,316.83,Lapsed
11852,5246,POL-00011852,Life,2024-10-08,2029-02-23,89.09,Cancelled
11853,3454,POL-00011853,Auto,2025-08-12,2029-02-24,449.95,Cancelled
11854,4668,POL-00011854,Life,2024-04-28,2026-01-22,132.68,Cancelled
11855,3877,POL-00011855,Home,2023-04-13,2027-06-30,200.77,Cancelled
11856,7522,POL-00011856,Life,2026-02-10,,477.64,Cancelled
11857,6723,POL-00011857,Home,2023-09-02,,175.21,Lapsed
11858,5589,POL-00011858,Auto,2025-06-04,2028-02-16,487.6,Cancelled
11859,6224,POL-00011859,Life,2023-11-14,,245.42,Cancelled
11860,9061,POL-00011860,Home,2025-01-03,2026-05-13,56.03,Cancelled
11861,5512,POL-00011861,Home,2023-10-06,2025-09-06,97.12,Cancelled
11862,9685,POL-00011862,Life,2024-03-27,2026-08-10,492.51,Active
11863,7112,POL-00011863,Health,2025-10-19,2028-11-12,225.59,Cancelled
11864,6980,POL-00011864,Home,2025-05-09,,470.68,Lapsed
11865,3168,POL-00011865,Home,2026-01-12,2027-04-05,85.48,Lapsed
11866,4839,POL-00011866,Auto,2023-08-18,2028-02-27,214.32,Lapsed
11867,6609,POL-00011867,Life,2024-09-05,2027-02-28,469.27,Cancelled
11868,7259,POL-00011868,Home,2023-05-28,2025-03-21,360.56,Active
11869,6277,POL-00011869,Home,2025-04-06,2028-12-02,441.55,Lapsed
11870,1663,POL-00011870,Health,2024-05-31,,418.65,Lapsed
11871,5964,POL-00011871,Health,2024-08-27,2027-06-04,455.89,Lapsed
11872,5079,POL-00011872,Auto,2024-10-30,2027-03-12,222.28,Lapsed
11873,8336,POL-00011873,Health,2025-01-09,,102.11,Active
11874,6922,POL-00011874,Health,2024-12-04,2028-02-11,319.63,Cancelled
11875,3010,POL-00011875,Life,2025-10-11,2030-05-19,233.0,Active
11876,3713,POL-00011876,Life,2025-10-22,2029-03-06,320.27,Active
11877,8246,POL-00011877,Life,2025-05-17,,237.0,Cancelled
11878,8632,POL-00011878,Home,2023-09-30,2028-02-06,396.5,Lapsed
11879,7330,POL-00011879,Life,2025-02-16,,381.59,Active
11880,4052,POL-00011880,Health,2023-05-03,2024-08-24,102.1,Lapsed
11881,8811,POL-00011881,Health,2024-09-30,2029-07-30,70.3,Active
11882,4633,POL-00011882,Life,2025-07-22,,197.7,Cancelled
11883,1636,POL-00011883,Health,2025-11-26,2030-08-15,348.6,Lapsed
11884,8850,POL-00011884,Auto,2023-06-30,2026-09-11,99.09,Lapsed
11885,6260,POL-00011885,Life,2026-01-12,2029-10-19,219.38,Cancelled
11886,6078,POL-00011886,Health,2023-11-19,2026-08-06,243.09,Active
11887,3338,POL-00011887,Health,2024-03-18,2026-05-07,347.55,Lapsed
11888,2135,POL-00011888,Health,2025-09-24,2027-07-15,274.7,Cancelled
11889,2323,POL-00011889,Auto,2024-08-27,2027-12-14,224.28,Lapsed
11890,7132,POL-00011890,Health,2023-07-03,2027-11-27,75.14,Cancelled
11891,726,POL-00011891,Health,2025-03-04,2028-12-17,356.27,Active
11892,3200,POL-00011892,Health,2025-05-16,2028-11-14,235.46,Lapsed
11893,7530,POL-00011893,Health,2025-03-23,2030-02-09,410.79,Lapsed
11894,1937,POL-00011894,Health,2024-12-13,2026-10-29,121.01,Active
11895,2084,POL-00011895,Home,2023-11-01,2028-02-05,367.49,Lapsed
11896,7350,POL-00011896,Home,2025-03-26,2027-09-14,317.6,Active
11897,7462,POL-00011897,Health,2024-12-08,2026-12-19,240.21,Lapsed
11898,8607,POL-00011898,Auto,2026-01-24,,317.95,Lapsed
11899,7837,POL-00011899,Auto,2025-08-02,2027-12-15,141.64,Cancelled
11900,278,POL-00011900,Health,2023-06-25,2025-09-19,334.4,Cancelled
11901,1899,POL-00011901,Life,2025-06-26,2028-10-28,486.25,Active
11902,5574,POL-00011902,Home,2025-10-24,2030-06-10,491.79,Cancelled
11903,660,POL-00011903,Life,2024-04-30,,291.0,Cancelled
11904,6316,POL-00011904,Auto,2024-03-28,2027-06-30,360.37,Lapsed
11905,8971,POL-00011905,Life,2025-09-24,2029-12-08,88.91,Active
11906,3184,POL-00011906,Auto,2025-04-27,2029-08-13,248.4,Lapsed
11907,8650,POL-00011907,Health,2023-06-09,2028-04-26,345.17,Active
11908,4237,POL-00011908,Auto,2023-07-15,2026-01-13,93.95,Lapsed
11909,1219,POL-00011909,Health,2023-06-26,2028-01-31,493.77,Active
11910,3297,POL-00011910,Auto,2024-06-05,2027-04-07,177.84,Lapsed
11911,3176,POL-00011911,Health,2023-04-10,,414.03,Active
11912,4764,POL-00011912,Auto,2024-11-26,2025-12-08,191.52,Cancelled
11913,7840,POL-00011913,Life,2024-06-11,2029-04-03,312.2,Cancelled
11914,7943,POL-00011914,Life,2024-01-21,2026-06-22,401.91,Active
11915,2774,POL-00011915,Life,2024-03-31,2026-08-12,275.76,Active
11916,3531,POL-00011916,Home,2026-02-19,2030-12-29,153.47,Cancelled
11917,4609,POL-00011917,Life,2024-03-01,2027-01-19,404.35,Cancelled
11918,382,POL-00011918,Life,2025-11-24,2029-05-08,458.07,Active
11919,1019,POL-00011919,Auto,2025-06-11,2029-10-22,195.07,Lapsed
11920,1228,POL-00011920,Life,2024-04-27,2029-02-16,250.35,Cancelled
11921,2793,POL-00011921,Life,2024-06-10,2029-01-10,230.83,Active
11922,7120,POL-00011922,Home,2025-01-17,,99.73,Cancelled
11923,1373,POL-00011923,Health,2025-09-30,,247.04,Cancelled
11924,7135,POL-00011924,Home,2023-09-12,2027-04-12,159.06,Active
11925,9174,POL-00011925,Life,2023-05-25,2027-12-03,162.45,Cancelled
11926,5463,POL-00011926,Health,2025-08-30,,377.97,Active
11927,1876,POL-00011927,Life,2024-11-13,2029-10-27,159.09,Active
11928,1958,POL-00011928,Health,2025-07-30,,129.74,Cancelled
11929,5272,POL-00011929,Health,2024-02-29,,433.85,Lapsed
11930,3185,POL-00011930,Home,2025-09-15,2029-03-18,89.8,Active
11931,272,POL-00011931,Life,2024-09-22,2029-03-08,107.95,Active
11932,3592,POL-00011932,Health,2024-04-18,,276.9,Cancelled
11933,7387,POL-00011933,Home,2025-09-15,2030-06-05,280.02,Active
11934,2327,POL-00011934,Life,2024-07-26,2027-04-21,409.26,Lapsed
11935,3822,POL-00011935,Auto,2025-09-05,2026-12-16,261.69,Cancelled
11936,9578,POL-00011936,Auto,2025-07-18,2026-08-17,394.55,Cancelled
11937,9457,POL-00011937,Health,2025-08-08,,308.32,Lapsed
11938,5014,POL-00011938,Life,2025-07-24,2028-05-15,492.76,Cancelled
11939,3701,POL-00011939,Life,2025-08-09,2030-04-11,469.5,Active
11940,6660,POL-00011940,Auto,2024-11-07,2027-11-19,445.41,Cancelled
11941,6975,POL-00011941,Home,2024-04-03,2025-05-11,233.51,Active
11942,284,POL-00011942,Auto,2023-09-27,2028-07-30,123.63,Active
11943,2947,POL-00011943,Home,2025-09-18,,450.7,Lapsed
11944,2614,POL-00011944,Health,2024-07-03,2027-12-23,152.95,Active
11945,8889,POL-00011945,Auto,2024-05-06,2025-07-31,138.98,Active
11946,3396,POL-00011946,Life,2025-09-02,2026-11-30,230.16,Cancelled
11947,9998,POL-00011947,Life,2026-03-03,2027-03-21,173.55,Lapsed
11948,9085,POL-00011948,Life,2025-05-07,2026-11-27,332.82,Cancelled
11949,7059,POL-00011949,Home,2024-06-15,2025-11-11,415.99,Lapsed
11950,4037,POL-00011950,Health,2025-03-02,2028-02-08,287.64,Active
11951,3180,POL-00011951,Life,2024-04-10,2027-12-24,242.82,Cancelled
11952,6541,POL-00011952,Home,2026-01-07,2027-04-28,496.69,Cancelled
11953,8000,POL-00011953,Home,2023-07-25,2025-11-27,455.27,Lapsed
11954,8096,POL-00011954,Life,2024-10-13,2027-04-16,154.49,Cancelled
11955,5598,POL-00011955,Auto,2024-06-02,2026-05-10,217.41,Lapsed
11956,502,POL-00011956,Life,2023-04-09,2026-02-27,401.34,Lapsed
11957,2684,POL-00011957,Home,2023-10-10,2027-08-23,292.7,Lapsed
11958,4162,POL-00011958,Home,2024-06-09,,311.63,Active
11959,8912,POL-00011959,Auto,2025-01-23,2027-08-22,358.72,Lapsed
11960,9675,POL-00011960,Life,2024-09-04,2028-12-25,279.97,Active
11961,1966,POL-00011961,Health,2025-08-23,2029-08-24,62.9,Cancelled
11962,7680,POL-00011962,Life,2025-10-20,2028-01-13,499.89,Active
11963,9666,POL-00011963,Life,2023-12-12,2027-06-23,393.18,Lapsed
11964,147,POL-00011964,Auto,2023-07-16,2028-06-26,163.45,Lapsed
11965,653,POL-00011965,Home,2024-02-12,2027-06-03,387.6,Lapsed
11966,4779,POL-00011966,Life,2024-10-19,2029-08-15,387.98,Cancelled
11967,136,POL-00011967,Life,2025-08-28,2028-12-16,154.09,Lapsed
11968,1304,POL-00011968,Health,2026-01-14,2027-04-07,165.96,Lapsed
11969,9079,POL-00011969,Auto,2023-12-12,2028-10-14,411.17,Lapsed
11970,4103,POL-00011970,Life,2025-12-18,2030-03-31,127.18,Cancelled
11971,3054,POL-00011971,Life,2024-02-14,2026-09-23,295.87,Cancelled
11972,7343,POL-00011972,Life,2024-09-10,2026-08-30,93.52,Cancelled
11973,9390,POL-00011973,Home,2024-10-29,,370.49,Lapsed
11974,8541,POL-00011974,Health,2025-04-27,2029-03-28,229.91,Cancelled
11975,4211,POL-00011975,Health,2023-11-14,,470.03,Active
11976,6295,POL-00011976,Life,2024-06-14,2025-10-20,167.05,Cancelled
11977,8176,POL-00011977,Health,2025-08-21,2030-05-25,372.56,Active
11978,5356,POL-00011978,Health,2023-07-26,2025-04-16,235.2,Active
11979,4532,POL-00011979,Health,2024-02-07,2025-04-12,131.11,Lapsed
11980,8076,POL-00011980,Health,2024-06-27,2026-10-16,200.85,Cancelled
11981,6285,POL-00011981,Health,2024-09-13,2026-11-24,241.94,Active
11982,3587,POL-00011982,Home,2024-12-17,2026-08-01,337.27,Cancelled
11983,2727,POL-00011983,Life,2024-01-11,2027-06-08,86.92,Lapsed
11984,7906,POL-00011984,Life,2023-04-23,2028-03-03,369.72,Cancelled
11985,5703,POL-00011985,Auto,2024-10-16,2028-02-04,280.71,Cancelled
11986,2600,POL-00011986,Health,2024-05-30,2026-03-15,405.31,Cancelled
11987,9644,POL-00011987,Auto,2025-05-13,2027-08-05,268.24,Active
11988,6123,POL-00011988,Health,2025-04-04,,123.98,Active
11989,9947,POL-00011989,Auto,2023-12-06,2028-11-24,497.01,Active
11990,8041,POL-00011990,Home,2026-03-13,,135.55,Lapsed
11991,5172,POL-00011991,Auto,2025-10-12,,110.29,Cancelled
11992,6399,POL-00011992,Health,2023-08-08,2027-06-04,215.74,Active
11993,4398,POL-00011993,Health,2025-08-27,2027-04-28,222.73,Active
11994,5176,POL-00011994,Home,2025-08-22,2029-12-20,407.34,Active
11995,7613,POL-00011995,Health,2026-02-14,2027-09-29,92.04,Cancelled
11996,9401,POL-00011996,Auto,2024-06-26,2028-08-12,153.73,Cancelled
11997,4596,POL-00011997,Life,2025-09-06,,108.77,Cancelled
11998,745,POL-00011998,Home,2024-07-27,2028-09-06,453.9,Cancelled
11999,9283,POL-00011999,Health,2023-04-11,2027-11-11,145.54,Cancelled
12000,5004,POL-00012000,Auto,2024-06-05,2028-04-12,407.38,Cancelled
12001,4755,POL-00012001,Home,2023-11-02,2026-07-07,324.94,Lapsed
12002,4114,POL-00012002,Home,2025-07-09,2028-09-11,466.73,Cancelled
12003,5555,POL-00012003,Health,2025-04-19,2027-07-28,387.52,Lapsed
12004,6702,POL-00012004,Auto,2023-05-15,2026-04-15,499.64,Active
12005,9695,POL-00012005,Home,2024-04-21,2025-10-16,493.26,Active
12006,3323,POL-00012006,Health,2025-05-19,2027-05-08,483.65,Cancelled
12007,4965,POL-00012007,Auto,2025-12-09,2030-04-22,336.03,Lapsed
12008,4695,POL-00012008,Auto,2025-11-24,2027-09-18,60.75,Lapsed
12009,2302,POL-00012009,Health,2024-05-29,2028-10-29,311.7,Cancelled
12010,2094,POL-00012010,Auto,2024-11-22,2029-08-21,278.08,Lapsed
12011,4524,POL-00012011,Home,2023-08-01,2027-01-04,85.68,Active
12012,207,POL-00012012,Life,2023-10-20,,448.44,Lapsed
12013,449,POL-00012013,Auto,2023-04-14,,71.45,Active
12014,4686,POL-00012014,Health,2025-03-07,2028-04-08,118.49,Active
12015,2066,POL-00012015,Home,2026-01-20,2027-11-30,163.59,Active
12016,7555,POL-00012016,Health,2023-08-04,2028-01-03,478.64,Cancelled
12017,624,POL-00012017,Health,2025-07-07,2028-06-23,167.18,Lapsed
12018,6891,POL-00012018,Health,2024-09-05,,135.34,Active
12019,7207,POL-00012019,Auto,2024-10-09,,72.98,Lapsed
12020,5982,POL-00012020,Health,2025-12-04,2028-11-26,155.14,Cancelled
12021,8659,POL-00012021,Home,2024-01-02,2028-12-05,253.9,Lapsed
12022,3373,POL-00012022,Health,2023-10-25,,96.27,Cancelled
12023,1176,POL-00012023,Life,2025-10-04,2030-08-30,339.12,Cancelled
12024,1752,POL-00012024,Auto,2025-01-23,2028-09-16,428.87,Cancelled
12025,1326,POL-00012025,Health,2023-06-27,2027-04-26,392.59,Lapsed
12026,9009,POL-00012026,Auto,2025-10-20,2029-03-17,112.55,Cancelled
12027,3366,POL-00012027,Health,2025-06-27,2026-10-21,276.56,Lapsed
12028,1109,POL-00012028,Life,2025-01-03,2027-12-09,436.11,Active
12029,1740,POL-00012029,Auto,2023-08-19,2024-09-25,166.26,Lapsed
12030,1147,POL-00012030,Life,2025-04-19,,345.05,Lapsed
12031,8453,POL-00012031,Life,2023-12-08,2025-02-23,414.49,Active
12032,7278,POL-00012032,Auto,2024-07-11,2027-11-11,497.37,Active
12033,4958,POL-00012033,Health,2025-06-26,2029-10-14,87.03,Active
12034,7535,POL-00012034,Life,2024-10-11,,261.89,Cancelled
12035,3181,POL-00012035,Health,2024-09-09,2028-01-24,112.04,Active
12036,1814,POL-00012036,Life,2024-09-12,2026-03-21,487.21,Lapsed
12037,295,POL-00012037,Life,2023-10-26,2028-10-08,365.75,Active
12038,2111,POL-00012038,Health,2024-10-19,2026-09-16,452.61,Lapsed
12039,2196,POL-00012039,Auto,2025-03-31,2027-07-19,180.1,Active
12040,4121,POL-00012040,Health,2025-05-01,2026-07-03,116.25,Cancelled
12041,8201,POL-00012041,Health,2024-09-13,2028-07-07,99.31,Cancelled
12042,293,POL-00012042,Home,2024-10-29,,225.78,Cancelled
12043,8901,POL-00012043,Life,2024-12-14,,315.45,Active
12044,5721,POL-00012044,Home,2024-05-19,2026-10-12,274.04,Cancelled
12045,4619,POL-00012045,Health,2023-08-19,2027-07-25,437.75,Cancelled
12046,2319,POL-00012046,Life,2025-02-16,2029-08-08,452.17,Cancelled
12047,8532,POL-00012047,Health,2025-01-03,2027-03-22,146.01,Active
12048,8055,POL-00012048,Home,2026-01-01,,108.56,Cancelled
12049,2585,POL-00012049,Home,2023-06-26,2028-06-04,364.8,Lapsed
12050,5237,POL-00012050,Life,2024-09-01,,141.54,Cancelled
12051,7738,POL-00012051,Auto,2025-03-19,2028-01-01,178.53,Lapsed
