claim_id,policy_id,claim_date,claim_amount,claim_status,claim_type
3092,2411,2024-05-29,13433.05,Approved,Theft
3093,1272,2025-06-01,49429.32,Approved,Accident
3094,36724,2025-12-21,36214.58,Pending,Accident
3095,28836,2024-10-27,37501.46,Approved,Accident
3096,20195,2025-06-09,5083.46,Denied,Medical
3097,27485,2024-04-10,30431.55,Pending,Theft
3098,8358,2024-04-13,10980.47,Pending,Medical
3099,19528,2025-04-16,33454.35,Denied,Accident
3100,14669,2025-09-17,49020.53,Pending,Medical
3101,38520,2025-01-24,48454.71,Approved,Death
3102,22847,2025-07-12,18259.96,Denied,Theft
3103,21658,2025-10-11,18853.46,Denied,Death
3104,7690,2025-03-01,5910.95,Approved,Death
3105,34130,2025-01-12,43801.17,Pending,Theft
3106,22589,2025-09-15,27454.91,Approved,Theft
3107,19941,2024-12-02,49507.58,Approved,Theft
3108,25109,2024-12-30,205.69,Pending,Medical
3109,22247,2025-01-22,3692.22,Denied,Accident
3110,5656,2025-09-01,6515.99,Pending,Medical
3111,21172,2026-03-05,31610.78,Pending,Death
3112,23165,2024-03-20,35247.27,Pending,Theft
3113,35424,2024-10-12,20606.71,Denied,Accident
3114,36489,2024-06-20,41421.59,Approved,Theft
3115,1753,2024-05-04,45640.44,Pending,Accident
3116,7844,2025-03-05,4717.55,Denied,Death
3117,4195,2026-03-02,3808.39,Pending,Accident
3118,39098,2024-08-17,11415.6,Pending,Death
3119,5119,2024-09-12,45986.32,Pending,Medical
3120,7684,2025-08-01,43309.81,Denied,Theft
3121,20694,2025-12-16,15179.08,Approved,Medical
3122,15564,2025-01-19,16672.22,Pending,Theft
3123,36513,2025-11-27,47767.28,Pending,Medical
3124,8426,2025-01-21,1415.67,Pending,Medical
3125,36853,2024-08-04,31829.74,Denied,Death
3126,3051,2026-01-25,43794.02,Pending,Theft
3127,11169,2025-12-14,35481.15,Pending,Medical
3128,25459,2025-12-24,3369.14,Pending,Medical
3129,22918,2024-05-07,22133.66,Pending,Death
3130,33241,2026-03-05,27444.89,Pending,Medical
3131,29732,2024-08-22,40348.3,Pending,Theft
3132,2798,2025-10-08,15643.57,Pending,Medical
3133,1565,2025-05-14,29997.57,Approved,Theft
3134,26814,2024-06-05,4791.66,Approved,Medical
3135,5710,2025-02-12,39142.83,Approved,Accident
3136,37015,2024-11-12,5723.8,Denied,Theft
3137,39345,2024-09-18,6557.26,Approved,Medical
3138,19061,2024-06-26,2609.57,Denied,Theft
3139,8065,2025-11-05,23157.29,Pending,Death
3140,20182,2025-03-02,44055.48,Denied,Accident
3141,12766,2025-08-10,26293.42,Denied,Theft
3142,1804,2025-01-31,27304.84,Pending,Accident
3143,10863,2026-01-02,38775.62,Approved,Death
3144,39118,2025-02-26,17287.13,Approved,Death
3145,38552,2024-06-04,24579.25,Approved,Death
3146,10464,2024-11-24,40488.42,Denied,Accident
3147,38541,2024-10-04,47040.34,Approved,Medical
3148,23971,2026-03-17,24536.89,Pending,Accident
3149,3857,2024-09-04,24850.08,Approved,Accident
3150,39120,2025-06-27,33541.15,Denied,Medical
3151,37332,2026-01-02,44690.87,Approved,Death
3152,2652,2024-06-13,28540.2,Denied,Accident
3153,10977,2026-01-14,18886.25,Pending,Medical
3154,8865,2025-11-05,43011.43,Approved,Accident
3155,36845,2025-09-21,38956.67,Denied,Accident
3156,7526,2025-08-11,40767.25,Pending,Accident
3157,8430,2026-02-02,42388.95,Pending,Theft
3158,13564,2026-02-12,5663.45,Approved,Accident
3159,38254,2025-03-31,8132.09,Pending,Medical
3160,28314,2024-04-18,16515.75,Denied,Theft
3161,25183,2025-02-06,40070.21,Pending,Theft
3162,25478,2024-07-16,35872.9,Denied,Accident
3163,11190,2025-04-24,38629.25,Pending,Medical
3164,10086,2026-03-07,41415.34,Pending,Death
3165,38951,2024-04-23,29022.85,Pending,Theft
3166,34013,2024-08-12,46960.95,Denied,Theft
3167,1244,2025-09-17,39510.8,Pending,Medical
3168,9632,2024-08-06,13545.58,Pending,Death
3169,29734,2026-01-13,22619.25,Approved,Accident
3170,9712,2025-11-19,43198.68,Approved,Medical
3171,17506,2025-01-14,7899.7,Denied,Death
3172,19092,2025-05-03,3782.87,Approved,Medical
3173,33093,2025-06-17,25460.09,Approved,Death
3174,15569,2025-04-27,22766.03,Denied,Accident
3175,21938,2025-10-10,47326.74,Denied,Theft
3176,36405,2025-12-23,14870.15,Pending,Death
3177,29772,2024-09-13,46649.32,Denied,Medical
3178,2777,2024-07-12,12790.51,Pending,Accident
3179,4390,2024-10-26,27885.07,Approved,Theft
3180,3602,2024-07-25,40936.03,Denied,Accident
3181,15974,2024-12-09,1935.99,Pending,Accident
3182,13751,2024-11-11,36657.45,Denied,Accident
3183,21152,2025-04-19,44845.45,Pending,Death
3184,17044,2026-02-14,21227.8,Pending,Theft
3185,21233,2025-09-17,14030.62,Pending,Accident
3186,25295,2024-04-10,42310.73,Approved,Accident
3187,27940,2025-10-06,47349.15,Pending,Death
3188,24252,2025-11-01,36869.55,Pending,Medical
3189,128,2024-07-08,11769.54,Pending,Accident
3190,26437,2025-10-04,22400.26,Pending,Death
3191,25566,2024-04-06,27586.54,Approved,Medical
3192,4916,2025-05-14,16811.43,Pending,Medical
3193,34443,2026-01-17,13672.12,Denied,Medical
3194,2058,2025-01-01,16833.83,Approved,Accident
3195,9224,2025-09-15,33709.53,Pending,Theft
3196,10042,2025-05-28,37356.06,Approved,Accident
3197,19310,2024-08-23,10885.72,Pending,Death
3198,36408,2025-10-29,35843.91,Pending,Medical
3199,37790,2024-07-14,32308.59,Approved,Medical
3200,36166,2025-10-12,19851.72,Pending,Theft
3201,17701,2025-03-31,1977.08,Pending,Medical
3202,24041,2025-06-27,25784.57,Approved,Medical
3203,27186,2024-06-18,31290.72,Pending,Theft
3204,12979,2025-07-04,5741.29,Pending,Theft
3205,637,2025-03-10,41003.0,Approved,Theft
3206,21265,2025-04-23,48155.88,Approved,Accident
3207,12920,2024-07-09,30003.36,Pending,Death
3208,22924,2025-02-03,22224.25,Pending,Death
3209,39932,2024-12-18,23994.5,Pending,Theft
3210,19849,2025-02-15,34714.71,Pending,Death
3211,12522,2024-06-06,16635.61,Denied,Accident
3212,21790,2024-09-15,13692.11,Approved,Medical
3213,14139,2025-11-10,5203.58,Approved,Medical
3214,1060,2024-04-13,10421.02,Denied,Accident
3215,29684,2024-10-11,42948.64,Pending,Medical
3216,22643,2026-03-05,29870.53,Pending,Death
3217,30732,2024-12-20,24580.55,Denied,Theft
3218,3950,2025-12-16,9050.55,Approved,Death
3219,21408,2024-11-10,25706.03,Approved,Death
3220,37299,2024-12-24,37724.35,Pending,Accident
3221,39461,2025-08-19,18953.22,Pending,Death
3222,165,2025-07-03,10894.36,Approved,Death
3223,27525,2024-03-27,37944.08,Denied,Medical
3224,27974,2024-11-08,38151.41,Denied,Death
3225,23249,2025-03-18,5267.73,Approved,Theft
3226,23204,2025-09-17,27303.24,Denied,Theft
3227,15605,2025-02-15,45110.82,Pending,Accident
3228,7542,2025-01-08,20057.66,Approved,Medical
3229,10794,2026-02-10,16138.23,Approved,Medical
3230,639,2024-04-25,44277.37,Approved,Death
3231,17968,2025-09-12,20822.32,Approved,Medical
3232,23800,2025-06-07,32954.81,Pending,Theft
3233,27645,2024-12-19,37527.93,Denied,Medical
3234,23016,2024-11-30,35468.34,Approved,Theft
3235,28372,2025-12-31,44008.54,Pending,Theft
3236,8148,2024-08-24,43739.0,Approved,Death
3237,31234,2024-04-08,31182.11,Approved,Death
3238,27920,2024-11-26,17385.35,Pending,Theft
3239,1396,2024-05-30,41394.17,Denied,Accident
3240,11792,2025-05-18,4251.39,Denied,Accident
3241,28510,2026-03-02,36198.29,Approved,Death
3242,32273,2024-08-07,37421.82,Denied,Death
3243,30862,2024-09-14,39045.26,Denied,Death
3244,18451,2025-11-01,42233.23,Approved,Medical
3245,35783,2025-10-04,48187.96,Denied,Death
3246,1235,2025-09-01,28334.4,Pending,Medical
3247,2264,2024-08-03,20748.25,Pending,Death
3248,18471,2026-03-02,20824.76,Approved,Death
3249,11010,2024-04-07,3859.8,Denied,Theft
3250,33402,2026-03-06,17583.61,Pending,Death
3251,27132,2026-01-27,8162.35,Approved,Death
3252,1867,2024-06-23,4086.95,Pending,Death
3253,31498,2025-09-13,42034.59,Pending,Death
3254,36867,2024-04-10,20445.54,Pending,Medical
3255,31008,2024-09-17,45411.39,Pending,Accident
3256,1581,2025-08-05,26908.93,Approved,Medical
3257,22988,2025-08-02,40558.19,Approved,Medical
3258,2460,2024-09-29,34490.61,Denied,Accident
3259,9042,2024-05-30,1782.23,Approved,Death
3260,16984,2024-06-15,28737.9,Denied,Accident
3261,19580,2024-11-25,13442.87,Denied,Medical
3262,30384,2024-07-02,22957.29,Approved,Medical
3263,17376,2026-02-23,28979.65,Denied,Accident
3264,24546,2025-01-05,31012.89,Pending,Death
3265,27201,2025-02-23,44141.84,Denied,Accident
3266,7470,2024-05-20,21422.8,Approved,Medical
3267,8847,2025-04-12,21675.27,Approved,Death
3268,9289,2024-08-07,39690.75,Denied,Accident
3269,18030,2024-05-15,49439.82,Denied,Accident
3270,8566,2026-01-30,9046.79,Pending,Medical
3271,2794,2025-10-15,23017.34,Pending,Medical
3272,14776,2024-10-21,42240.01,Denied,Accident
3273,31328,2026-01-16,4848.73,Denied,Death
3274,24430,2024-07-17,14378.91,Pending,Accident
3275,7435,2024-08-06,13208.64,Pending,Medical
3276,26355,2025-10-10,3263.48,Pending,Accident
3277,26546,2024-11-23,35047.89,Approved,Death
3278,7194,2025-12-19,31178.72,Approved,Death
3279,1501,2025-10-25,45684.25,Approved,Accident
3280,13590,2025-07-09,20723.64,Pending,Death
3281,14089,2025-01-08,46004.37,Approved,Death
3282,32444,2024-10-18,2138.07,Denied,Death
3283,19325,2025-02-25,3427.63,Approved,Accident
3284,23764,2024-05-04,39745.41,Pending,Medical
3285,5797,2024-06-14,44878.87,Pending,Death
3286,13854,2024-04-19,16179.71,Approved,Accident
3287,29412,2025-06-20,46856.46,Pending,Accident
3288,34662,2025-06-16,38868.32,Pending,Accident
3289,23340,2026-01-13,23829.7,Approved,Death
3290,3922,2025-03-01,34451.79,Pending,Death
3291,18019,2025-05-03,49126.56,Approved,Medical
3292,32809,2025-06-27,40605.18,Denied,Accident
3293,3526,2024-09-19,13879.71,Pending,Accident
3294,29073,2025-08-07,39421.57,Approved,Death
3295,30295,2026-01-29,42454.84,Denied,Death
3296,3164,2025-04-03,25973.0,Pending,Accident
3297,18259,2024-09-08,8002.86,Denied,Accident
3298,15538,2024-07-05,30298.94,Denied,Accident
3299,37582,2024-09-17,33481.86,Approved,Death
3300,36884,2025-01-06,35265.51,Pending,Medical
3301,9311,2025-11-15,24154.79,Denied,Medical
3302,19119,2024-03-30,5230.61,Pending,Accident
3303,25521,2024-08-25,38964.74,Pending,Medical
3304,2884,2025-12-30,12060.87,Pending,Theft
3305,20943,2024-11-02,6942.16,Denied,Theft
3306,26678,2025-03-09,3051.63,Pending,Theft
3307,24441,2025-04-25,40435.32,Approved,Death
3308,16956,2026-01-05,10941.53,Approved,Theft
3309,19053,2025-10-10,31523.63,Pending,Accident
3310,22233,2025-07-05,33259.02,Pending,Death
3311,13339,2024-12-01,14932.87,Pending,Accident
3312,17889,2024-05-19,2573.22,Denied,Theft
3313,37570,2025-07-17,33222.59,Pending,Theft
3314,10318,2025-06-26,22523.72,Pending,Death
3315,10252,2025-08-21,15615.54,Pending,Accident
3316,13024,2024-04-28,30020.92,Pending,Medical
3317,3636,2025-09-30,40737.75,Denied,Medical
3318,5964,2024-05-19,42217.24,Approved,Theft
3319,10763,2024-07-24,45143.66,Pending,Accident
3320,17749,2024-12-05,26469.97,Denied,Accident
3321,19702,2025-02-25,24054.34,Denied,Medical
3322,37214,2024-11-10,46135.1,Approved,Death
3323,28405,2025-04-09,765.71,Pending,Death
3324,36210,2025-06-16,11875.83,Approved,Death
3325,4169,2024-05-10,25771.46,Denied,Death
3326,17885,2024-12-17,36437.18,Denied,Accident
3327,15739,2025-12-24,274.69,Approved,Medical
3328,7445,2025-04-15,18129.94,Pending,Medical
3329,33238,2025-05-02,25500.22,Denied,Accident
3330,34052,2025-05-23,11401.46,Approved,Accident
3331,21096,2024-12-08,19832.71,Denied,Death
3332,17083,2024-04-24,34998.4,Approved,Theft
3333,36431,2025-08-14,28830.13,Denied,Theft
3334,15403,2024-08-11,23289.12,Pending,Accident
3335,34552,2026-03-17,25004.83,Approved,Accident
3336,9144,2026-01-22,47638.06,Denied,Theft
3337,32265,2025-07-21,31967.5,Approved,Accident
3338,35194,2025-04-12,22244.4,Pending,Theft
3339,22653,2026-02-05,14323.35,Pending,Death
3340,35105,2025-08-07,21471.9,Pending,Accident
3341,26851,2025-09-12,36728.71,Approved,Medical
3342,21058,2024-11-13,43731.91,Approved,Accident
3343,136,2024-11-28,34585.94,Denied,Theft
3344,34187,2024-09-22,7331.86,Denied,Theft
3345,13659,2025-02-04,29785.95,Denied,Medical
3346,17159,2025-03-05,8895.53,Denied,Theft
3347,22165,2026-02-27,12014.83,Approved,Accident
3348,20850,2025-11-10,5487.8,Pending,Death
3349,27696,2025-01-08,27600.76,Pending,Death
3350,31813,2025-11-26,41335.61,Pending,Theft
3351,9404,2025-11-24,41675.85,Denied,Death
3352,26331,2024-09-07,7794.54,Pending,Medical
3353,3344,2024-08-29,49354.29,Pending,Theft
3354,23454,2025-02-27,16462.78,Approved,Accident
3355,28765,2025-05-28,47075.31,Pending,Theft
3356,20640,2024-07-27,11967.9,Pending,Death
3357,16961,2024-08-22,32458.05,Pending,Medical
3358,22596,2025-08-28,36291.84,Pending,Death
3359,36207,2025-09-08,20572.96,Denied,Death
3360,30251,2025-07-04,20560.94,Approved,Death
3361,7754,2026-03-06,23251.08,Denied,Death
3362,28175,2024-11-24,37621.3,Denied,Accident
3363,7068,2025-10-11,13446.38,Pending,Accident
3364,35931,2025-07-23,23520.48,Pending,Death
3365,35957,2024-06-02,44607.92,Approved,Death
3366,21447,2025-03-28,30618.65,Denied,Accident
3367,28336,2025-11-11,21548.48,Pending,Theft
3368,13670,2024-12-22,23944.63,Approved,Theft
3369,12643,2025-01-04,26556.45,Pending,Accident
3370,25896,2025-03-25,20269.57,Pending,Theft
3371,10718,2025-10-07,911.38,Denied,Theft
3372,18676,2025-09-07,41977.85,Denied,Death
3373,3563,2024-06-08,35441.98,Pending,Medical
3374,9152,2024-12-17,41359.43,Pending,Theft
3375,14774,2026-02-27,8549.97,Denied,Death
3376,4091,2025-08-10,18182.35,Pending,Death
3377,19802,2024-11-29,25120.61,Pending,Theft
3378,11368,2026-03-03,24981.89,Approved,Accident
3379,28748,2025-08-25,31371.21,Denied,Medical
3380,11071,2026-03-08,37440.62,Approved,Accident
3381,17814,2024-07-04,5486.9,Approved,Death
3382,13250,2024-12-22,7321.3,Approved,Death
3383,28538,2024-09-21,6163.9,Denied,Medical
3384,24132,2024-06-11,15101.95,Denied,Theft
3385,4160,2024-11-17,46291.22,Approved,Death
3386,18720,2025-06-11,24669.07,Pending,Theft
3387,2970,2025-08-04,15842.6,Approved,Theft
3388,29809,2025-09-23,38858.39,Pending,Theft
3389,13286,2025-08-31,26023.65,Pending,Death
3390,17674,2025-02-06,29641.91,Pending,Death
3391,25480,2024-08-08,23163.91,Pending,Accident
3392,33046,2025-08-16,43565.95,Pending,Accident
3393,35616,2025-08-03,1284.38,Approved,Medical
3394,20686,2025-05-17,2568.48,Approved,Accident
3395,21954,2025-06-05,2633.3,Denied,Medical
3396,12963,2026-01-22,45303.54,Approved,Accident
3397,24248,2025-12-20,17028.37,Approved,Medical
3398,19061,2026-02-03,49428.65,Approved,Death
3399,20021,2026-01-21,16219.14,Approved,Accident
3400,34134,2026-02-04,12141.5,Pending,Death
3401,31975,2025-02-15,19469.55,Pending,Theft
3402,5512,2024-06-07,45175.18,Pending,Medical
3403,25184,2024-11-21,9012.74,Denied,Theft
3404,10411,2024-08-26,40633.91,Pending,Theft
3405,10257,2024-06-07,10097.36,Approved,Death
3406,8094,2026-03-15,35064.94,Denied,Accident
3407,22701,2025-09-30,6691.49,Pending,Death
3408,10534,2024-04-03,25868.21,Pending,Theft
3409,15820,2025-11-05,5452.32,Pending,Theft
3410,34877,2024-08-15,25433.62,Denied,Death
3411,23167,2024-10-12,29065.38,Pending,Death
3412,37080,2024-11-20,37874.51,Approved,Accident
3413,22452,2024-10-31,25697.62,Pending,Theft
3414,2733,2024-10-25,36232.04,Denied,Death
3415,10581,2024-06-02,30799.21,Pending,Medical
3416,4621,2024-08-13,36202.48,Pending,Accident
3417,23354,2025-07-26,13393.17,Pending,Theft
3418,26335,2025-08-23,23634.19,Approved,Medical
3419,24668,2025-02-24,3692.15,Approved,Theft
3420,38943,2024-11-05,14114.47,Denied,Theft
3421,7284,2024-03-30,46848.95,Denied,Theft
3422,27430,2025-11-02,2001.68,Approved,Medical
3423,13452,2024-07-09,29701.93,Pending,Death
3424,15280,2025-12-22,42525.02,Pending,Accident
3425,7092,2024-12-12,8820.54,Approved,Accident
3426,34546,2025-03-02,25928.11,Approved,Theft
3427,8349,2025-09-17,36558.37,Approved,Death
3428,36361,2025-12-17,13783.55,Denied,Medical
3429,3248,2025-08-03,3051.56,Denied,Theft
3430,16566,2024-08-20,9426.73,Pending,Medical
3431,34827,2024-11-22,10507.88,Pending,Death
3432,4106,2025-11-20,47247.68,Pending,Medical
3433,22768,2025-08-23,46463.08,Denied,Medical
3434,39942,2024-03-31,25591.28,Approved,Medical
3435,28440,2025-06-02,29328.63,Denied,Medical
3436,26695,2026-01-22,17211.38,Denied,Death
3437,28262,2026-01-30,9529.25,Denied,Death
3438,4889,2025-09-27,12763.11,Denied,Death
3439,10982,2025-06-28,35164.57,Pending,Death
3440,29581,2024-06-26,11246.75,Denied,Medical
3441,23824,2026-03-03,932.17,Approved,Accident
3442,39260,2025-04-16,6134.27,Approved,Theft
3443,38859,2025-06-09,32827.8,Pending,Theft
3444,13481,2024-04-10,31740.2,Approved,Accident
3445,23511,2024-04-16,5055.8,Approved,Theft
3446,15753,2025-01-10,28820.48,Pending,Accident
3447,13408,2025-08-04,24393.08,Denied,Accident
3448,20130,2024-10-20,48724.73,Pending,Theft
3449,28035,2025-04-15,3992.3,Denied,Medical
3450,29850,2025-07-12,33321.73,Approved,Death
3451,14894,2024-09-18,24346.65,Approved,Theft
3452,32519,2024-05-22,34931.03,Approved,Medical
3453,14425,2025-02-08,40097.82,Pending,Death
3454,3485,2024-09-16,29928.84,Pending,Medical
3455,23352,2025-01-18,37302.99,Approved,Theft
3456,36811,2024-12-03,5720.41,Pending,Theft
3457,2969,2025-08-20,5637.79,Pending,Death
3458,19052,2024-04-12,13210.71,Pending,Medical
3459,4884,2025-12-07,33010.97,Denied,Theft
3460,9130,2026-03-12,17001.27,Pending,Accident
3461,1429,2025-05-31,48572.32,Pending,Theft
3462,18282,2025-12-17,37391.14,Pending,Accident
3463,9455,2026-01-09,45429.84,Approved,Theft
3464,21774,2024-04-28,22172.4,Denied,Death
3465,27705,2026-02-13,1741.79,Denied,Theft
3466,38804,2025-03-21,18211.32,Approved,Theft
3467,21184,2025-12-28,45902.64,Denied,Accident
3468,35911,2025-05-05,154.9,Pending,Medical
3469,20214,2024-05-20,40985.33,Denied,Accident
3470,31274,2024-07-26,38445.68,Pending,Accident
3471,312,2025-03-02,1532.65,Approved,Theft
3472,6095,2025-09-29,13515.56,Denied,Death
3473,32830,2024-04-08,25828.03,Approved,Theft
3474,37633,2025-11-15,12736.95,Denied,Theft
3475,34828,2024-04-03,21841.6,Pending,Accident
3476,15706,2026-01-02,16686.12,Pending,Accident
3477,17759,2024-10-13,34162.21,Pending,Accident
3478,7445,2025-01-01,42523.77,Pending,Accident
3479,31343,2025-10-21,5715.19,Approved,Death
3480,39705,2025-10-03,28713.9,Approved,Theft
3481,28590,2026-01-17,40684.3,Approved,Medical
3482,28427,2025-06-08,16688.31,Approved,Death
3483,18279,2024-09-07,36482.54,Denied,Medical
3484,32639,2025-06-17,5062.78,Approved,Theft
3485,35704,2025-01-26,42686.62,Pending,Death
3486,31653,2025-05-06,41777.09,Denied,Theft
3487,6811,2025-02-06,7840.27,Pending,Theft
3488,8614,2025-11-15,33511.91,Denied,Accident
3489,10180,2025-10-26,48644.85,Denied,Medical
3490,24879,2025-08-12,32107.78,Approved,Accident
3491,8515,2025-11-09,20653.89,Denied,Death
3492,1332,2025-11-24,39699.06,Denied,Theft
3493,31511,2024-08-02,44977.08,Denied,Accident
3494,36308,2024-11-10,6669.17,Approved,Death
3495,31604,2025-05-04,29121.65,Approved,Accident
3496,9829,2026-02-21,9716.71,Denied,Medical
3497,615,2024-07-26,42642.32,Pending,Theft
3498,6112,2024-12-22,15701.09,Denied,Theft
3499,20721,2024-08-08,47878.83,Denied,Accident
3500,36882,2024-04-22,18622.08,Denied,Accident
3501,22902,2024-03-22,43561.55,Pending,Accident
3502,7842,2025-11-09,23213.57,Pending,Death
3503,35038,2024-10-17,30086.79,Pending,Theft
3504,2551,2024-08-29,18302.53,Denied,Accident
3505,3128,2024-06-03,39363.64,Approved,Medical
3506,31709,2025-03-05,16880.76,Denied,Accident
3507,32439,2024-06-03,33158.35,Approved,Medical
3508,20418,2026-03-11,12129.24,Pending,Medical
3509,2977,2024-06-15,1867.05,Denied,Death
3510,12166,2025-03-21,1045.89,Approved,Death
3511,18755,2026-02-03,37703.62,Denied,Theft
